Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1103,5/5/2024,5/7/2024,CUST872,Brinda Munshi,Corporate,PROD938,Rice Bag,Grocery,West,Manipur,Khammam,3,6065,0,18195,5744.56,12450.44,Cash,Delivered,Sampath-Choudhary,vcontractor@keer.com,14,No,0
ORD1104,27-08-2025,9/1/2025,CUST204,Harinakshi Kade,Consumer,PROD154,Study Table,Furniture,South,Haryana,Patiala,6,5795,10,31293,19374.41,11918.59,Cash,Returned,Chaudhary Inc,sathvik35@sankar-borah.net,29,No,0
ORD1105,4/4/2024,4/7/2024,CUST231,Charita Bhargava,Consumer,PROD906,Bookshelf,Furniture,East,Nagaland,Loni,10,8092,5,76874,47463.43,29410.57,Cash,Delivered,Behl-Dubey,gadearin@dani.com,4,Yes,34
ORD1106,20-05-2025,26-05-2025,CUST831,Gauri Magar,Home Office,PROD104,Keyboard,Electronics,North,Andhra Pradesh,Guna,7,14794,0,103558,46752.38,56805.62,UPI,Pending,Lata Ltd,qarincontractor@hans.net,10,No,0
ORD1107,18-11-2025,21-11-2025,CUST755,Mekhala Batta,Consumer,PROD884,Stapler,Office Supplies,North,Uttar Pradesh,Shahjahanpur,10,2867,20,22936,18254.48,4681.52,Net Banking,Delivered,Bose LLC,dalbir15@bora.net,31,No,0
ORD1108,9/3/2025,9/4/2025,CUST559,Advika Maharaj,Home Office,PROD413,Headphones,Electronics,West,Punjab,Saharanpur,4,10280,15,34952,23685.3,11266.7,UPI,Delivered,Patel-Bakshi,jagratibains@sodhi-contractor.com,34,No,0
ORD1109,3/11/2026,13-03-2026,CUST517,Hitesh Dora,Home Office,PROD957,Pen,Office Supplies,North,Kerala,Guntakal,3,5739,20,13773.6,8690,5083.6,UPI,Cancelled,"Dube, Ravel and Rai",duttavrinda@nagar-bhardwaj.org,26,No,0
ORD1110,23-08-2023,30-08-2023,CUST411,Jacob Dada,Consumer,PROD755,Monitor,Electronics,West,Odisha,Tirunelveli,8,7821,20,50054.4,36350.26,13704.14,UPI,Delivered,Malhotra-Gera,abdulsachdev@lal-keer.com,1,Yes,31
ORD1111,27-11-2023,28-11-2023,CUST924,Advika Suresh,Home Office,PROD186,Rice Bag,Grocery,South,Rajasthan,Jabalpur,1,8340,15,7089,5238.61,1850.39,UPI,Delivered,"Pandit, Salvi and Prabhu",duttasamarth@patla.info,40,No,0
ORD1112,16-03-2026,22-03-2026,CUST802,Laksh Saraf,Corporate,PROD364,Pen,Office Supplies,North,Karnataka,North Dumdum,5,14829,20,59316,32839.74,26476.26,Net Banking,Delivered,Pillai-Desai,dominicdeo@keer.info,34,No,0
ORD1113,23-01-2024,28-01-2024,CUST467,Jason Singh,Consumer,PROD800,Bookshelf,Furniture,East,Odisha,Cuttack,7,962,10,6060.6,2160.39,3900.21,Net Banking,Delivered,Yadav-Shan,deoyashica@ray.info,1,Yes,31
ORD1114,20-05-2024,27-05-2024,CUST495,Tanvi Ghosh,Home Office,PROD651,Dining Table,Furniture,East,Haryana,Nashik,9,12528,15,95839.2,62775.22,33063.98,Cash,Returned,"Sastry, Bhandari and Nagy",charvi10@kunda.net,46,No,0
ORD1115,19-04-2025,21-04-2025,CUST744,Chandran Aurora,Consumer,PROD328,Sofa,Furniture,South,Gujarat,Guntur,8,12504,15,85027.2,30619.76,54407.44,Net Banking,Pending,"Dani, Anand and Minhas",advika23@sane.com,10,No,0
ORD1116,22-07-2025,28-07-2025,CUST863,Lajita Nagar,Corporate,PROD401,Cooking Oil,Grocery,East,Odisha,Bhagalpur,1,5663,20,4530.4,3434.34,1096.06,Net Banking,Returned,Dass-Uppal,orinder37@parikh-dayal.biz,35,No,0
ORD1117,3/9/2024,13-03-2024,CUST485,Wazir Mallick,Consumer,PROD229,Headphones,Electronics,East,Jharkhand,Kanpur,10,802,10,7218,5091.65,2126.35,Cash,Pending,Ranganathan-Krishnamurthy,mohansamaksh@dhar-gara.com,15,No,0
ORD1118,28-05-2025,31-05-2025,CUST988,Damini Soni,Home Office,PROD532,Keyboard,Electronics,East,Goa,Khora ,3,6138,20,14731.2,5776.93,8954.27,UPI,Cancelled,Mani Group,skothari@andra-gola.biz,19,No,0
ORD1119,23-02-2025,25-02-2025,CUST217,Nidra Shetty,Corporate,PROD889,Stapler,Office Supplies,North,Nagaland,Tiruppur,3,3835,10,10354.5,7627.36,2727.14,Cash,Pending,Halder Group,ektachaudhary@kade.com,43,No,0
ORD1120,15-12-2025,20-12-2025,CUST928,Janya Nanda,Corporate,PROD178,Calculator,Office Supplies,South,Odisha,Srikakulam,10,3220,10,28980,12220.35,16759.65,UPI,Pending,Ramanathan LLC,cuppal@sengupta-mutti.com,22,No,0
ORD1121,23-10-2023,27-10-2023,CUST284,Jyoti Issac,Corporate,PROD353,Office Chairs,Furniture,South,Mizoram,Khandwa,2,8512,20,13619.2,10546.34,3072.86,Credit Card,Delivered,Kulkarni-Konda,bawavrishti@bahri-krish.com,33,No,0
ORD1122,4/1/2025,4/7/2025,CUST285,Reyansh Wable,Consumer,PROD580,Keyboard,Electronics,East,Gujarat,Rajpur Sonarpur,2,4000,20,6400,2790.87,3609.13,Cash,Pending,Sekhon PLC,dixitaadhya@khare.com,18,No,0
ORD1123,19-12-2025,26-12-2025,CUST617,Madhavi Baria,Home Office,PROD790,File Folder,Office Supplies,West,Madhya Pradesh,Allahabad,5,2980,20,11920,6850.43,5069.57,Net Banking,Pending,Ben Inc,amolkrishnan@pandey.com,0,Yes,44
ORD1124,10/8/2024,14-10-2024,CUST907,Hitesh Mann,Home Office,PROD583,Dining Table,Furniture,South,Gujarat,Rohtak,7,14241,0,99687,64150.74,35536.26,Net Banking,Cancelled,"Seth, Thaman and Devan",banjeet64@prashad.biz,44,No,0
ORD1125,2/12/2024,16-02-2024,CUST273,Patrick Chowdhury,Consumer,PROD288,Notebook,Office Supplies,North,Uttarakhand,Sri Ganganagar,7,510,10,3213,1294.27,1918.73,UPI,Returned,"Golla, Lalla and Majumdar",dsur@som.com,36,No,0
ORD1126,16-10-2024,19-10-2024,CUST870,Yashvi Ramachandran,Consumer,PROD615,Cooking Oil,Grocery,West,Bihar,Khammam,7,4425,20,24780,9650.89,15129.11,Credit Card,Returned,"Chaudhuri, Comar and Aggarwal",ektapalla@malhotra.com,19,No,0
ORD1127,29-04-2024,5/2/2024,CUST828,Anay Kibe,Corporate,PROD383,Cooking Oil,Grocery,West,Kerala,Kakinada,2,7021,20,11233.6,3902.94,7330.66,Cash,Pending,Jayaraman-Rau,zehaanranganathan@prashad.com,21,No,0
ORD1128,28-02-2024,3/2/2024,CUST724,Veda Seth,Consumer,PROD442,File Folder,Office Supplies,East,Kerala,Giridih,9,11192,0,100728,38471.46,62256.54,Cash,Returned,Dasgupta LLC,dugaranvi@handa.com,1,Yes,22
ORD1129,20-07-2026,24-07-2026,CUST694,Vivaan Din,Home Office,PROD492,Laptop,Electronics,North,Punjab,Rohtak,6,14552,0,87312,60582.34,26729.66,Cash,Delivered,"Sant, Prakash and Sarna",zaitramurthy@mallick.com,22,No,0
ORD1130,12/8/2023,12/9/2023,CUST114,Falan Upadhyay,Corporate,PROD395,Calculator,Office Supplies,North,Himachal Pradesh,Bareilly,8,14340,10,103248,42992.48,60255.52,Cash,Returned,Babu Inc,yashodaganesan@minhas.biz,37,No,0
ORD1131,19-05-2026,25-05-2026,CUST762,Jeremiah Raj,Corporate,PROD288,Laptop,Electronics,North,Nagaland,Guna,10,4026,10,36234,16189.27,20044.73,UPI,Returned,"Thakur, Chada and Bhargava",falgunidoctor@mallick.com,7,Yes,43
ORD1132,11/3/2023,11/10/2023,CUST877,Samar Shah,Consumer,PROD888,Pen,Office Supplies,South,Madhya Pradesh,Gurgaon,7,9822,5,65316.3,42656.7,22659.6,Net Banking,Returned,"Bandi, Chopra and Sharaf",nikitakanda@wali-sharaf.info,15,No,0
ORD1133,4/4/2024,4/5/2024,CUST120,Nathaniel Pillai,Home Office,PROD438,Mouse,Electronics,East,Andhra Pradesh,Vadodara,5,11164,0,55820,21380.45,34439.55,Credit Card,Cancelled,Prakash-Agrawal,anyapandya@dara-shankar.com,15,No,0
ORD1134,12/12/2024,13-12-2024,CUST681,Chaitanya Kanda,Home Office,PROD234,Rice Bag,Grocery,East,Uttarakhand,Bettiah,6,835,0,5010,2093.12,2916.88,Net Banking,Pending,Krishna PLC,sheregaurika@zachariah-tella.com,5,Yes,43
ORD1135,11/4/2023,11/8/2023,CUST385,Onkar Lall,Home Office,PROD651,Keyboard,Electronics,South,Karnataka,Dhanbad,10,5391,20,43128,18405.33,24722.67,Cash,Returned,Khatri-Murthy,lekharam@verma-kata.com,33,No,0
ORD1136,16-10-2024,18-10-2024,CUST681,Vasana Dubey,Corporate,PROD278,Pen,Office Supplies,East,Andhra Pradesh,Jabalpur,9,8066,10,65334.6,41544.63,23789.97,Cash,Returned,Dass and Sons,jpalla@chander-ray.net,29,No,0
ORD1137,27-09-2023,10/4/2023,CUST350,Manthan Hora,Consumer,PROD834,File Folder,Office Supplies,East,Telangana,Ludhiana,7,2132,5,14177.8,10134.02,4043.78,Cash,Cancelled,"Doctor, Goyal and Munshi",prabhakarrudra@yogi-lata.com,28,No,0
ORD1138,4/6/2024,4/12/2024,CUST409,Devansh Deol,Consumer,PROD613,Mouse,Electronics,West,Gujarat,Muzaffarpur,1,2673,10,2405.7,1322.33,1083.37,Credit Card,Delivered,Choudhry-Sanghvi,ywalia@bumb-nair.net,49,No,0
ORD1139,28-09-2023,10/1/2023,CUST545,Vasudha Sane,Corporate,PROD468,Office Chairs,Furniture,North,Uttarakhand,Jabalpur,8,330,5,2508,1880.5,627.5,Credit Card,Pending,"Manda, Devan and Tailor",edhitha79@oommen.com,48,No,0
ORD1140,15-09-2025,17-09-2025,CUST916,Mugdha Saran,Consumer,PROD955,Rice Bag,Grocery,North,Uttar Pradesh,Siwan,3,13089,5,37303.65,27729.47,9574.18,UPI,Cancelled,"Savant, Gera and Yohannan",ramanathanudarsh@hayer-roy.com,41,No,0
ORD1141,29-05-2025,6/5/2025,CUST166,Edhitha Hans,Home Office,PROD361,Monitor,Electronics,West,Sikkim,Jodhpur,1,7947,10,7152.3,2234.91,4917.39,Net Banking,Pending,Khosla-Bhargava,krishnaaayush@cherian-yogi.com,7,Yes,50
ORD1142,11/11/2024,15-11-2024,CUST900,Hardik Sachdeva,Consumer,PROD488,Pen,Office Supplies,East,Sikkim,Agra,1,10730,20,8584,6026.1,2557.9,Net Banking,Delivered,Kar-Gupta,yochanasama@contractor-dyal.com,49,No,0
ORD1143,19-10-2023,24-10-2023,CUST861,Gautami Mallick,Consumer,PROD418,Mouse,Electronics,West,Odisha,Anand,7,9492,10,59799.6,27367.29,32432.31,UPI,Cancelled,Kannan Ltd,diya54@korpal.com,45,No,0
ORD1144,24-10-2024,29-10-2024,CUST728,Ojasvi Randhawa,Consumer,PROD740,Keyboard,Electronics,South,Punjab,Sambalpur,9,10455,20,75276,29155.73,46120.27,Cash,Delivered,"Samra, Khanna and Kalla",gabavictor@boase.com,6,Yes,41
ORD1145,23-11-2024,28-11-2024,CUST743,Qadim Parmar,Corporate,PROD848,Stapler,Office Supplies,East,Haryana,Gulbarga,8,3245,0,25960,10916.53,15043.47,Credit Card,Delivered,Banerjee PLC,chameli75@ganguly.org,37,No,0
ORD1146,9/10/2024,9/12/2024,CUST782,Chandresh Sanghvi,Home Office,PROD460,Mouse,Electronics,East,Chhattisgarh,Bellary,3,10912,15,27825.6,13036.77,14788.83,Net Banking,Returned,"Bava, Manne and Acharya",qcomar@gokhale-tella.info,27,No,0
ORD1147,22-07-2025,24-07-2025,CUST198,Atharv Acharya,Corporate,PROD133,Cooking Oil,Grocery,East,Karnataka,Noida,1,1578,5,1499.1,512.93,986.17,Net Banking,Delivered,Mall Ltd,samarthshanker@gulati.com,1,Yes,28
ORD1148,30-08-2024,9/5/2024,CUST785,Mohini Devi,Corporate,PROD909,Keyboard,Electronics,South,Maharashtra,Kochi,10,7581,10,68229,49831.44,18397.56,Cash,Pending,Sandal Inc,moresaumya@sahni-nadkarni.org,50,No,0
ORD1149,20-01-2024,26-01-2024,CUST777,Omisha Deep,Consumer,PROD519,Dining Table,Furniture,East,Mizoram,Khora ,5,12266,0,61330,20864.4,40465.6,UPI,Pending,"Kumar, Lad and Bhat",manthan15@acharya.com,20,No,0
ORD1150,11/9/2023,15-11-2023,CUST674,Simon Srinivas,Consumer,PROD407,Cooking Oil,Grocery,East,Rajasthan,Aizawl,10,3663,20,29304,8886.82,20417.18,Cash,Delivered,Tata-Saran,singhbalveer@taneja.com,2,Yes,34
ORD1151,2/1/2025,2/6/2025,CUST136,Krisha Raj,Consumer,PROD446,Dining Table,Furniture,South,Assam,Parbhani,3,660,15,1683,711.68,971.32,Net Banking,Delivered,Kara-Dua,ramachandrandhriti@narang-sarma.net,17,No,0
ORD1152,29-09-2025,30-09-2025,CUST616,Nilima Soman,Consumer,PROD436,Monitor,Electronics,East,Goa,Dhule,4,9243,20,29577.6,21416.31,8161.29,Credit Card,Delivered,"Gokhale, Handa and Narula",lvarghese@grewal.info,22,No,0
ORD1153,3/1/2024,3/3/2024,CUST105,Zilmil Garg,Corporate,PROD148,Notebook,Office Supplies,South,Kerala,Aizawl,7,12231,15,72774.45,34024.02,38750.43,Net Banking,Returned,Chopra-Vyas,varshacherian@shankar.net,2,Yes,25
ORD1154,17-09-2024,20-09-2024,CUST751,Hredhaan Mittal,Home Office,PROD321,Office Chairs,Furniture,East,Uttarakhand,Sagar,4,3018,10,10864.8,3749.9,7114.9,Cash,Returned,Patla Ltd,krishnavarma@bose.com,0,Yes,21
ORD1155,24-01-2024,31-01-2024,CUST361,Thomas Natarajan,Home Office,PROD481,Study Table,Furniture,North,Tamil Nadu,Jamshedpur,2,13201,10,23761.8,16208.75,7553.05,Net Banking,Delivered,Dey Ltd,hredhaan22@wali-bhatia.com,3,Yes,45
ORD1156,21-01-2026,24-01-2026,CUST219,Manbir Sundaram,Home Office,PROD467,Calculator,Office Supplies,North,Mizoram,Pondicherry,1,806,15,685.1,337.44,347.66,Net Banking,Cancelled,Raju and Sons,lramaswamy@ben-jaggi.org,7,Yes,47
ORD1157,8/3/2025,8/9/2025,CUST242,Meghana Mani,Corporate,PROD762,Calculator,Office Supplies,West,Manipur,Tenali,4,11370,5,43206,20941.42,22264.58,Credit Card,Pending,Buch-Prashad,sharmatanmayi@kapadia.net,28,No,0
ORD1158,10/1/2024,10/5/2024,CUST276,Rohan Sinha,Corporate,PROD174,Office Chairs,Furniture,South,Sikkim,Chapra,8,13773,15,93656.4,74586.87,19069.53,UPI,Pending,Sandal LLC,frau@guha.info,22,No,0
ORD1159,3/6/2025,3/10/2025,CUST424,Hemal Madan,Consumer,PROD477,Bookshelf,Furniture,West,Goa,Bhimavaram,1,14586,15,12398.1,4980.42,7417.68,Net Banking,Delivered,"Tara, Khalsa and Patla",urajan@dalal.com,24,No,0
ORD1160,16-02-2025,20-02-2025,CUST589,Kabir Kumar,Corporate,PROD334,Keyboard,Electronics,North,Maharashtra,Bongaigaon,8,12314,15,83735.2,31583.79,52151.41,Credit Card,Returned,Rana Inc,upma10@ahluwalia.com,2,Yes,45
ORD1161,2/12/2024,13-02-2024,CUST534,Praneel Hegde,Corporate,PROD705,Pen,Office Supplies,East,Manipur,Belgaum,7,14674,5,97582.1,62472.73,35109.37,UPI,Returned,Anne and Sons,kgara@naik.biz,27,No,0
ORD1162,7/3/2024,7/10/2024,CUST121,Ekta Narayan,Consumer,PROD962,Bookshelf,Furniture,North,Mizoram,Chennai,1,12638,15,10742.3,7989.41,2752.89,Credit Card,Cancelled,Dhar-Bains,tvarty@lanka.com,7,Yes,44
ORD1163,25-10-2024,30-10-2024,CUST890,Ekantika Tandon,Corporate,PROD218,Calculator,Office Supplies,West,Jharkhand,Munger,10,1665,20,13320,7949.09,5370.91,UPI,Delivered,"Sane, Dara and Oza",siddharth02@pal-kamdar.com,34,No,0
ORD1164,24-06-2025,26-06-2025,CUST869,Sudiksha Shetty,Consumer,PROD245,Stapler,Office Supplies,North,Bihar,Vasai-Virar,7,3496,20,19577.6,10055.24,9522.36,Cash,Returned,Tank-Buch,hredhaan08@devan-ram.com,14,No,0
ORD1165,3/12/2025,13-03-2025,CUST580,Ishaan Baria,Home Office,PROD214,Cooking Oil,Grocery,South,Odisha,Kozhikode,2,2577,5,4896.3,3679.35,1216.95,Net Banking,Cancelled,Chatterjee-Ganesh,handareva@seshadri.com,36,No,0
ORD1166,3/5/2025,3/8/2025,CUST219,Bhavani Palla,Consumer,PROD154,Headphones,Electronics,West,Punjab,Dehradun,6,3732,5,21272.4,14405.58,6866.82,Cash,Delivered,Subramaniam and Sons,erajagopal@chowdhury-pau.com,8,Yes,22
ORD1167,12/1/2024,12/8/2024,CUST398,Teerth Chacko,Consumer,PROD702,Mouse,Electronics,East,Rajasthan,Chennai,2,9541,10,17173.8,6311.63,10862.17,Cash,Returned,"Gupta, Merchant and Mahajan",tram@prakash.biz,22,No,0
ORD1168,23-11-2025,25-11-2025,CUST756,Inaya Narula,Home Office,PROD163,Rice Bag,Grocery,North,Assam,Thane,6,11017,10,59491.8,42379.03,17112.77,Net Banking,Returned,Singh LLC,rayaanmall@munshi.info,8,Yes,43
ORD1169,24-10-2024,25-10-2024,CUST912,Jairaj Mukherjee,Home Office,PROD677,Study Table,Furniture,West,Andhra Pradesh,Kadapa,1,5112,20,4089.6,2677.88,1411.72,UPI,Returned,"Pandey, Puri and Bath",champakprashad@banerjee.org,21,No,0
ORD1170,18-12-2023,23-12-2023,CUST987,Warda Bora,Consumer,PROD726,Cooking Oil,Grocery,South,Gujarat,Durgapur,5,1412,15,6001,2938.01,3062.99,Cash,Returned,Mahajan PLC,hardikgala@kapur-ghose.com,12,No,0
ORD1171,25-02-2025,3/3/2025,CUST343,Ranveer Baria,Corporate,PROD714,Bookshelf,Furniture,West,Arunachal Pradesh,Kirari Suleman Nagar,4,13418,20,42937.6,33986.09,8951.51,UPI,Cancelled,Salvi Group,hredhaan61@dass.net,27,No,0
ORD1172,16-12-2024,23-12-2024,CUST459,Girik Gupta,Consumer,PROD480,File Folder,Office Supplies,South,Mizoram,Dhule,4,14615,10,52614,23050.51,29563.49,Credit Card,Cancelled,"Raju, Kata and Narain",dkashyap@raghavan-rajagopalan.net,31,No,0
ORD1173,5/10/2024,5/12/2024,CUST248,Kashish Singhal,Home Office,PROD426,Notebook,Office Supplies,West,Telangana,Amravati,5,6138,15,26086.5,10167.47,15919.03,Net Banking,Delivered,Issac-Rout,krishnamohan@venkatesh.com,13,No,0
ORD1174,20-05-2025,22-05-2025,CUST846,Saksham Kapadia,Consumer,PROD528,Notebook,Office Supplies,South,Uttarakhand,Rampur,10,8935,5,84882.5,25814.55,59067.95,Credit Card,Cancelled,Kari-Saha,gopaloza@dixit.info,38,No,0
ORD1175,5/8/2026,5/10/2026,CUST453,Amaira Nayar,Consumer,PROD110,Stapler,Office Supplies,South,Odisha,Ambala,6,14262,20,68457.6,29917.92,38539.68,Cash,Cancelled,Kapoor LLC,jai90@golla.org,39,No,0
ORD1176,15-06-2024,20-06-2024,CUST338,Advik Sem,Corporate,PROD198,Notebook,Office Supplies,North,Maharashtra,Serampore,7,1798,0,12586,8889.45,3696.55,Credit Card,Pending,Brar-Som,vamakshikoshy@dhillon.org,28,No,0
ORD1177,30-11-2023,12/2/2023,CUST723,Manthan Shankar,Corporate,PROD960,Cooking Oil,Grocery,North,Andhra Pradesh,Bhind,2,10450,20,16720,11222.78,5497.22,UPI,Pending,"Ahuja, Barad and Chaudry",hemangini58@srinivasan-prashad.com,25,No,0
ORD1178,8/10/2024,14-08-2024,CUST619,Finn Yohannan,Corporate,PROD586,Headphones,Electronics,South,Tripura,Loni,7,7258,0,50806,22678.66,28127.34,Cash,Cancelled,"Varughese, Sabharwal and Dar",rachana77@suri-tiwari.com,27,No,0
ORD1179,26-02-2024,3/4/2024,CUST136,Ekalinga Gupta,Corporate,PROD238,Cooking Oil,Grocery,South,Chhattisgarh,Chandrapur,3,6832,20,16396.8,8455,7941.8,Credit Card,Returned,Agarwal-Sehgal,udyati68@muni-halder.com,23,No,0
ORD1180,29-05-2026,6/5/2026,CUST684,Mohini Oza,Corporate,PROD406,File Folder,Office Supplies,West,Haryana,Ghaziabad,4,4778,15,16245.2,5201.89,11043.31,UPI,Delivered,Swaminathan-Munshi,xvasa@lalla-nagi.com,49,No,0
ORD1181,21-10-2024,26-10-2024,CUST724,Kashish Bhasin,Consumer,PROD268,Cooking Oil,Grocery,East,Maharashtra,Shahjahanpur,9,4962,20,35726.4,19611.55,16114.85,Credit Card,Delivered,Sidhu-Gade,oviyadevi@batta.com,41,No,0
ORD1182,2/9/2026,2/12/2026,CUST989,Gabriel Dash,Home Office,PROD125,Laptop,Electronics,South,Mizoram,Kurnool,5,10034,10,45153,26544.25,18608.75,Credit Card,Returned,"Sami, Munshi and Venkataraman",maxratta@hayer-tiwari.com,49,No,0
ORD1183,4/12/2025,19-04-2025,CUST472,Aadhya Nagarajan,Corporate,PROD330,Mouse,Electronics,North,Gujarat,Munger,6,4831,20,23188.8,17175.64,6013.16,Net Banking,Pending,Din and Sons,sneha11@wali.info,45,No,0
ORD1184,28-05-2025,29-05-2025,CUST173,Ethan Tata,Home Office,PROD837,Stapler,Office Supplies,South,Himachal Pradesh,Sri Ganganagar,3,6856,10,18511.2,12357.99,6153.21,Cash,Delivered,Sandal LLC,shivanshvarkey@chadha.info,1,Yes,27
ORD1185,25-08-2023,9/1/2023,CUST858,Turvi Wali,Home Office,PROD379,Rice Bag,Grocery,West,Assam,Hyderabad,5,3085,5,14653.75,7498.62,7155.13,UPI,Delivered,"Soman, Raman and Agrawal",panini06@nagar.com,17,No,0
ORD1186,7/11/2024,17-07-2024,CUST528,Charan Lanka,Corporate,PROD138,Dining Table,Furniture,North,Nagaland,Jamnagar,7,5557,15,33064.15,16308.58,16755.57,Cash,Pending,Kulkarni-Narula,rchanda@balasubramanian-jain.net,42,No,0
ORD1187,22-03-2026,23-03-2026,CUST569,Ekani Srivastava,Corporate,PROD686,Cooking Oil,Grocery,North,Manipur,Surat,3,12446,10,33604.2,18251.74,15352.46,Cash,Delivered,Iyengar-Boase,aarushkorpal@mander-kulkarni.info,38,No,0
ORD1188,12/7/2025,14-12-2025,CUST478,Aditya Tak,Consumer,PROD238,Cooking Oil,Grocery,South,Himachal Pradesh,Amritsar,8,1114,20,7129.6,2384.36,4745.24,Net Banking,Returned,"Sahota, Rai and Kalla",hritikmistry@golla.com,26,No,0
ORD1189,29-01-2026,2/4/2026,CUST790,Ishani Bassi,Home Office,PROD553,Notebook,Office Supplies,East,Kerala,Giridih,8,12161,5,92423.6,48096.32,44327.28,Net Banking,Returned,"Tak, Wagle and Deo",rswaminathan@jaggi.net,3,Yes,45
ORD1190,3/10/2024,17-03-2024,CUST269,Zinal Parmer,Corporate,PROD475,Cooking Oil,Grocery,North,Bihar,Davanagere,3,2407,15,6137.85,3596.66,2541.19,Cash,Cancelled,Kara Group,ukurian@mani-balasubramanian.info,21,No,0
ORD1191,26-08-2024,27-08-2024,CUST841,Leena Bhagat,Home Office,PROD980,Office Chairs,Furniture,South,Assam,Jammu,8,2582,0,20656,8606.89,12049.11,Cash,Delivered,"Sunder, Biswas and Pall",teerth70@parmar.com,35,No,0
ORD1192,30-01-2024,2/2/2024,CUST624,Ekani Dara,Corporate,PROD658,File Folder,Office Supplies,South,Rajasthan,Bhimavaram,9,2543,15,19453.95,14299.49,5154.46,Cash,Cancelled,Vig Group,aarnav49@amble-chaudhary.com,6,Yes,40
ORD1193,2/7/2026,14-02-2026,CUST567,Devika Khurana,Corporate,PROD578,Keyboard,Electronics,South,Mizoram,Panchkula,4,1475,10,5310,3647.95,1662.05,UPI,Pending,"Narula, Venkataraman and Datta",kom@kara.com,23,No,0
ORD1194,1/6/2025,1/10/2025,CUST696,Yamini Varghese,Corporate,PROD713,Headphones,Electronics,South,Meghalaya,Amroha,1,1240,20,992,305.1,686.9,Net Banking,Delivered,"Mutti, Lal and Choudhry",davepallavi@varughese.net,20,No,0
ORD1195,15-05-2025,22-05-2025,CUST144,Fariq Dass,Home Office,PROD210,Study Table,Furniture,North,Bihar,Karnal,7,6294,15,37449.3,19767.26,17682.04,UPI,Delivered,Saha-Vig,xalak59@sibal.biz,12,No,0
ORD1196,8/2/2026,8/9/2026,CUST382,Vaishnavi Puri,Consumer,PROD431,Dining Table,Furniture,East,Maharashtra,Hindupur,7,3439,0,24073,13432.16,10640.84,Cash,Pending,Golla-Murthy,harshbhardwaj@dass.org,42,No,0
ORD1197,29-06-2025,30-06-2025,CUST362,Yashodhara Kadakia,Consumer,PROD594,File Folder,Office Supplies,North,Arunachal Pradesh,Kulti,4,4287,15,14575.8,6640.54,7935.26,Cash,Delivered,Balay and Sons,jairajmittal@ravel.net,15,No,0
ORD1198,21-05-2024,24-05-2024,CUST437,Idika Garg,Corporate,PROD444,Laptop,Electronics,East,Nagaland,Rajkot,10,7005,0,70050,33456.92,36593.08,Credit Card,Delivered,Thaker Inc,bajajabdul@ranganathan-batta.net,31,No,0
ORD1199,6/2/2024,6/3/2024,CUST516,Qabil Uppal,Corporate,PROD285,Study Table,Furniture,North,Andhra Pradesh,Guna,3,11605,5,33074.25,21788.95,11285.3,Credit Card,Delivered,Vasa and Sons,golelogan@sangha-mital.com,45,No,0
ORD1200,17-06-2025,23-06-2025,CUST203,Patrick Ganesan,Home Office,PROD629,Cooking Oil,Grocery,West,West Bengal,Bhusawal,10,5731,10,51579,27279.83,24299.17,Credit Card,Pending,D’Alia Inc,choudhuryfariq@nigam.com,45,No,0
ORD1201,29-09-2023,10/6/2023,CUST225,Janaki Kapadia,Corporate,PROD293,Rice Bag,Grocery,West,Rajasthan,Miryalaguda,7,12302,5,81808.3,63472,18336.3,Net Banking,Cancelled,"Vyas, Chopra and Mutti",rbhakta@amble.net,41,No,0
ORD1202,11/7/2025,11/10/2025,CUST748,Nikita Sahni,Home Office,PROD984,Sofa,Furniture,North,Telangana,Amroha,6,2829,20,13579.2,6862.51,6716.69,Net Banking,Returned,"Dube, Lata and Gaba",aarnavsharaf@prabhu-issac.com,9,Yes,39
ORD1203,10/11/2025,18-10-2025,CUST707,Gaurangi Pathak,Corporate,PROD133,Rice Bag,Grocery,East,Rajasthan,Kanpur,3,6420,20,15408,10559.43,4848.57,Cash,Pending,Sarna-Setty,jagdish41@suri.com,18,No,0
ORD1204,5/1/2025,5/5/2025,CUST935,Geetika Manda,Home Office,PROD626,Cooking Oil,Grocery,East,Odisha,Panihati,10,4401,5,41809.5,19527.35,22282.15,UPI,Delivered,Pingle Ltd,girik65@rastogi.com,24,No,0
ORD1205,6/10/2026,13-06-2026,CUST874,Arunima Chadha,Consumer,PROD628,Dining Table,Furniture,South,Rajasthan,Nizamabad,7,14783,15,87958.85,57203.12,30755.73,Net Banking,Cancelled,"Kuruvilla, Parekh and Dewan",narayandarpan@babu.info,46,No,0
ORD1206,5/1/2024,5/5/2024,CUST180,Gopal Dhaliwal,Home Office,PROD651,Notebook,Office Supplies,West,Meghalaya,Ichalkaranji,7,586,0,4102,1722.37,2379.63,Credit Card,Pending,"Suresh, Chanda and Lanka",qwadhwa@sachdev.net,35,No,0
